06/10/2016;775;A;MMK;0,00254400;0,00254800;1268,00000000;1270,00000000
06/10/2016;778;B;PGK;0,99500000;1,01940000;0,30800000;0,31550000
06/10/2016;779;A;HRK;0,47980000;0,48010000;6,72930000;6,73330000
06/10/2016;780;A;LAK;0,00039730;0,00039940;8090,00000000;8130,00000000
06/10/2016;785;A;ZAR;0,23300000;0,23330000;13,85020000;13,86520000
06/10/2016;795;A;CNY;0,48400000;0,48450000;6,66850000;6,67470000
06/10/2016;796;A;CNH;0,48150000;0,48170000;6,70710000;6,70920000
06/10/2016;800;A;QAR;0,88720000;0,88760000;3,64030000;3,64120000
06/10/2016;805;A;OMR;8,38630000;8,39440000;0,38490000;0,38520000
06/10/2016;810;A;YER;0,01291000;0,01293000;249,90000000;250,20000000
06/10/2016;815;A;IRR;0,00010750;0,00010750;30055,00000000;30060,00000000
06/10/2016;820;A;SAR;0,86100000;0,86140000;3,75100000;3,75200000
06/10/2016;825;A;KHR;0,00078340;0,00079400;4069,44000000;4123,56000000
06/10/2016;828;A;MYR;0,77900000;0,78040000;4,14000000;4,14700000
06/10/2016;830;A;RUB;0,05194000;0,05198000;62,16150000;62,19250000
06/10/2016;831;A;BYN;1,68730000;1,69210000;1,90950000;1,91450000
06/10/2016;835;A;TJS;0,41000000;0,41060000;7,86980000;7,87980000
06/10/2016;840;A;MUR;0,09095000;0,09174000;35,22000000;35,52000000
06/10/2016;845;A;NPR;0,03026000;0,03029000;106,68000000;106,76000000
06/10/2016;850;A;SCR;0,24110000;0,24480000;13,20070000;13,40070000
06/10/2016;855;A;LKR;0,02199000;0,02211000;146,15000000;146,90000000
06/10/2016;860;A;INR;0,04841000;0,04843000;66,70850000;66,72850000
06/10/2016;865;A;IDR;0,00024870;0,00024880;12986,00000000;12988,00000000
06/10/2016;870;A;MVR;0,20630000;0,21450000;15,06000000;15,66000000
06/10/2016;875;A;PKR;0,03091000;0,03094000;104,44000000;104,51000000
06/10/2016;880;A;ILS;0,85140000;0,85380000;3,78420000;3,79420000
06/10/2016;892;A;KGS;0,04738000;0,04760000;67,88000000;68,18000000
06/10/2016;893;A;UZS;0,00105900;0,00106300;3040,00000000;3050,00000000
06/10/2016;905;A;BDT;0,04110000;0,04124000;78,35000000;78,60000000
06/10/2016;912;B;WST;1,25110000;1,32240000;0,38730000;0,40930000
06/10/2016;913;A;KZT;0,00969500;0,00971200;332,70000000;333,20000000
06/10/2016;915;A;MNT;0,00141300;0,00142600;2266,00000000;2286,00000000
06/10/2016;920;A;VUV;0,03011000;0,03068000;105,30000000;107,30000000
06/10/2016;930;A;KRW;0,00289300;0,00289900;1114,53000000;1116,54000000
06/10/2016;946;A;TZS;0,00147800;0,00148500;2176,00000000;2186,00000000
06/10/2016;950;A;KES;0,03187000;0,03194000;101,15000000;101,35000000
06/10/2016;955;A;UGX;0,00094590;0,00094890;3405,00000000;3415,00000000
06/10/2016;960;A;SOS;0,00555100;0,00561900;575,00000000;582,00000000
06/10/2016;975;A;PLN;0,84120000;0,84140000;3,83990000;3,84040000
06/10/2016;978;B;EUR;3,60420000;3,60510000;1,11570000;1,11580000
06/10/2016;998;A;XAU;130,57400000;130,59820000;0,02474000;0,02474000
